run_id,itr,counts(idx=0),counts(idx=1),counts(idx=2),counts(idx=3),counts(idx=4),counts(idx=5),counts(idx=6),counts(idx=7),counts(idx=8),counts(idx=9),counts(idx=10),counts(idx=11),counts(idx=12),counts(idx=13),counts(idx=14),counts(idx=15),counts(idx=16),counts(idx=17),counts(idx=18),counts(idx=19)
cd9c3530-e2ab-4db4-ac8b-321c5d250b92,20,1,1,0,3,3,1,1,2,1,3,1,0,0,1,2,1,0,0,2,77
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,1,1,2,3,1,2,1,1,0,1,80,2,0,1,1,1,2,1,0,0,0
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,2,2,3,3,2,1,1,2,0,1,70,2,2,2,2,2,2,1,0,2,0
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,3,3,4,7,1,2,1,2,0,2,55,5,2,2,3,2,2,2,1,2,2
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,4,2,1,0,4,0,1,1,2,1,77,0,0,2,2,1,0,2,2,2,0
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,5,2,1,0,5,0,4,2,3,1,64,0,3,3,0,1,1,5,2,2,1
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,6,2,1,0,7,0,5,3,3,0,51,4,3,3,2,3,0,4,4,3,2
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,7,0,3,1,0,1,0,1,0,1,80,0,2,0,1,2,3,1,0,1,3
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,8,2,1,3,0,2,0,4,1,1,67,1,1,0,2,2,5,1,1,3,3
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,9,0,2,1,1,0,0,3,0,2,81,2,1,2,0,0,1,1,0,2,1
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,10,4,3,3,0,1,0,3,1,1,64,5,2,3,2,0,3,2,0,2,1
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,11,5,4,3,0,1,0,3,3,1,52,4,3,4,5,3,3,3,1,1,1
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,12,0,2,0,2,4,1,5,0,2,78,2,0,1,0,1,0,2,0,0,0
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,13,0,2,0,3,5,3,8,0,2,64,2,2,0,1,1,1,3,2,1,0
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,14,0,4,1,5,4,3,8,1,2,51,2,2,3,1,3,1,4,3,1,1
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,15,0,2,2,0,0,0,1,1,1,84,1,1,2,1,2,0,0,0,0,2
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,16,1,2,5,2,1,0,1,3,2,65,3,2,2,2,2,0,2,2,1,2
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,17,0,4,6,2,2,0,3,4,3,54,3,3,2,2,2,0,1,4,1,4
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,18,1,5,6,3,4,2,3,4,3,43,4,4,1,4,3,0,1,3,1,5
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,19,1,0,2,2,0,1,0,2,0,82,0,0,3,1,3,1,0,2,0,0
b5f5d03f-3ef2-417b-9410-20b5cbd8c436,20,1,0,3,3,0,3,1,3,2,65,2,3,3,1,1,2,1,3,1,2
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,1,1,1,1,1,0,3,2,0,0,0,2,2,0,1,1,2,0,1,0,82
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,2,1,3,2,1,0,1,3,0,1,1,3,3,2,2,2,3,0,3,3,66
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,3,1,3,2,1,1,4,2,0,1,2,3,3,1,1,3,4,1,3,4,60
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,4,0,5,1,0,2,1,2,0,0,1,1,1,2,0,1,2,0,1,1,79
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,5,1,6,1,1,4,1,4,0,1,3,2,4,4,1,1,2,0,1,1,62
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,6,1,6,1,2,3,2,7,1,2,5,3,5,4,0,2,2,0,3,2,49
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,7,2,5,0,1,1,0,0,0,0,0,0,2,0,1,2,0,3,2,1,80
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,8,4,4,0,1,1,0,0,1,0,2,0,2,1,3,4,0,4,2,2,69
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,9,3,3,4,1,1,0,0,1,1,2,1,1,3,6,5,0,4,4,4,56
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,10,3,4,2,2,1,2,1,4,3,2,2,1,3,4,5,1,2,7,5,46
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,11,0,2,0,1,1,1,5,1,0,0,1,4,0,0,2,1,2,1,2,76
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,12,0,2,1,1,2,2,6,1,1,0,2,6,0,1,2,2,2,0,2,67
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,13,0,1,3,3,3,3,5,0,2,2,2,9,0,2,2,2,2,1,5,53
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,14,0,1,1,0,0,2,1,1,1,2,0,0,3,1,0,1,1,0,0,85
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,15,2,1,1,0,0,4,1,1,3,3,0,1,5,0,1,2,2,2,0,71
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,16,2,1,4,0,0,5,1,3,5,3,0,2,8,0,1,3,1,1,0,60
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,17,1,2,5,0,3,4,1,4,8,3,1,2,10,0,1,4,0,2,0,49
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,18,0,1,1,1,1,4,2,1,1,0,0,0,0,1,3,0,0,1,3,80
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,19,1,0,1,3,1,4,3,1,1,0,1,1,1,5,4,2,1,0,4,66
384e49a4-d3a9-4d5a-9fa1-e063a7eeb09b,20,1,4,2,5,2,5,2,0,1,1,2,1,0,5,4,3,1,1,7,53
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,1,1,0,1,2,4,0,1,1,0,1,0,1,1,5,1,0,1,1,0,79
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,2,0,2,2,2,7,1,2,2,2,1,0,1,0,4,0,1,2,4,1,66
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,3,2,3,0,1,0,0,0,1,1,1,1,0,0,0,3,1,0,2,0,84
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,4,5,5,2,3,0,1,0,3,1,2,2,1,1,0,4,3,0,2,2,63
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,5,3,5,1,4,1,2,0,2,2,5,1,2,2,1,5,5,0,2,2,55
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,6,3,4,1,3,0,4,1,2,2,5,3,2,3,3,6,6,2,4,2,44
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,7,2,0,0,0,2,2,0,0,0,2,1,0,1,0,1,1,2,0,0,86
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,8,3,0,0,0,1,3,0,0,2,3,2,1,5,1,1,3,4,2,1,68
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,9,4,0,1,3,1,4,1,1,2,4,5,0,3,3,0,4,2,4,2,56
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,10,4,2,3,2,1,6,3,3,4,4,8,1,3,3,0,5,0,5,3,40
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,11,0,0,0,3,0,1,1,1,2,1,1,2,0,3,1,1,1,0,1,81
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,12,1,1,3,2,2,1,1,3,3,1,2,2,0,2,3,1,4,2,2,64
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,13,2,2,4,2,2,1,4,4,2,1,4,2,1,2,2,3,4,5,2,51
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,14,2,4,5,5,5,2,4,3,3,1,4,3,1,3,4,1,5,4,3,38
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,15,0,2,2,2,1,0,3,1,1,3,1,0,1,0,2,2,0,1,1,77
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,16,0,3,6,1,3,2,3,3,1,6,0,0,1,1,3,0,0,2,1,64
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,17,1,3,5,1,3,2,3,2,3,6,1,2,1,1,4,1,1,3,2,55
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,18,0,0,2,0,0,1,0,4,1,1,2,2,0,0,0,2,0,1,1,83
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,19,2,0,2,1,0,1,1,4,1,1,4,3,2,0,0,1,2,0,2,73
56c76a1f-8d31-49fa-88fa-3c49ca90c5b0,20,3,1,2,1,0,2,2,6,1,2,4,4,1,3,2,1,3,3,2,57
